word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
ok,human,3,0.0016413545,0.00062338257,0.0020232876,0.0049240636
proud,human,4,-0.00037566366,0.0007119268,-0.00030280912,-0.0015026546
common,human,5,-0.00062668655,0.00051569665,-0.0005024996,-0.0031334327
know,human,7,-0.00015813268,0.00077974814,0.00019406975,-0.0011069288
least,human,3,-0.00011353433,0.00036172682,8.300657e-05,-0.00034060297
perhaps,human,4,0.0006668067,0.00033354675,0.0005673292,0.0026672268
sorry,human,3,-4.314313e-05,0.0006197334,0.00023243937,-0.00012942939
character,human,10,-0.00030242285,0.00082134694,-3.512441e-05,-0.0030242284
jane,human,12,0.0022435503,0.0015148093,0.001975782,0.026922604
talk,human,3,0.00089999085,0.0006266117,0.0005215683,0.0026999726
nor,human,3,0.0006506681,0.0007491998,0.0009847169,0.0019520044
friend,human,7,0.0015469509,0.0005461732,0.0016380138,0.010828656
back,human,5,0.00041785254,0.00023998463,0.00042125484,0.0020892627
ler,human,3,0.00064428436,0.00074715744,0.001037157,0.0019328531
company,human,4,0.00196189,0.0008013827,0.0017592553,0.00784756
per,human,3,0.0011606212,0.0014392023,0.002024914,0.0034818635
ful,human,4,0.0009812791,0.0007679981,0.0009273457,0.0039251163
else,human,4,0.0018600496,0.00222385,0.0010105954,0.007440198
bread,human,3,0.00018891164,0.0025947844,0.0011550141,0.00056673493
object,human,5,0.0014857808,0.00042444028,0.0014168967,0.007428904
enough,human,8,-0.0003462722,0.0009298163,-0.0003416616,-0.0027701776
dinner,human,4,0.000119256816,0.00038998143,0.00025228146,0.00047702726
go,human,4,0.0005645068,0.0015547501,0.00046720085,0.0022580272
pro,human,3,0.0017105751,0.0007866821,0.0016843962,0.005131725
hard,human,4,0.00017288345,0.0013209593,-0.00019422443,0.0006915338
saw,human,9,-4.3271288e-05,0.0019878573,0.00072484056,-0.0003894416
woman,human,4,-9.241005e-06,0.0008378045,0.00025487712,-3.696402e-05
utmost,human,3,-0.0006749742,0.00056549016,-0.0008688294,-0.0020249225
attention,human,4,0.0011495273,0.00073279906,0.0011266929,0.004598109
life,human,6,-0.00026803906,0.0016405873,-0.00058911805,-0.0016082344
people,human,3,-0.00021843617,0.00016684558,-0.00013849455,-0.0006553085
les,human,3,0.00076445565,0.00070509675,0.0012596676,0.002293367
single,human,3,-7.184266e-05,0.00030710502,-0.00022079225,-0.00021552798
visit,human,3,0.0012069783,0.0007616246,0.0016846722,0.0036209351
hearing,human,3,0.0016233783,0.0012293921,0.0010148678,0.004870135
room,human,7,0.00057861925,0.0020059964,0.0010755174,0.004050335
ought,human,3,-0.00039443918,0.00032372994,-0.00047938482,-0.0011833175
lost,human,3,0.0005376175,0.00017820501,0.0005333478,0.0016128524
put,human,5,0.00073848275,0.0005605307,0.0007241233,0.0036924137
upon,human,12,0.00086791784,0.0012025934,0.0009425125,0.010415014
impossible,human,4,-0.0006309805,0.001610919,0.00016016286,-0.002523922
state,human,3,-0.00077572645,0.00095189945,-0.0009381219,-0.0023271793
pe,human,6,0.0018014763,0.0019418853,0.0011612112,0.010808858
mber,human,3,-0.0007345448,0.0007672502,-0.0003934122,-0.0022036345
passed,human,6,0.00014984993,0.00089631067,0.00020759652,0.0008990996
seemed,human,3,0.00041378647,0.0007849138,0.00030970265,0.0012413594
towards,human,6,0.0021056656,0.0013867929,0.0017856325,0.012633993
endeavour,human,4,2.8789691e-05,0.00092262356,-0.00034030242,0.000115158764
certainly,human,3,0.0006621043,0.00068727933,0.0009790171,0.001986313
almost,human,4,0.0005524793,0.0007020388,0.0004886458,0.0022099172
ashamed,human,4,0.00085151487,0.00069783337,0.0011028934,0.0034060595
nature,human,3,0.0007270221,0.0007000927,0.0011598142,0.0021810664
disposition,human,4,0.0010258437,0.0007873842,0.00091636425,0.0041033747
give,human,4,0.00055764377,0.00077793485,0.0007777595,0.002230575
cousin,human,3,-0.0005188003,0.00058510114,-0.00043117916,-0.0015564009
admire,human,3,-0.000274779,0.0009140847,-0.0008716539,-0.000824337
aware,human,3,0.0003247967,0.00024520906,0.0002009556,0.00097439013
known,human,8,2.4180714e-05,0.0007421145,0.00025619075,0.00019344571
married,human,3,-0.00051342364,0.0007250361,-0.000627348,-0.0015402709
strange,human,3,0.0024321603,0.0009848275,0.0023977607,0.007296481
marshes,human,5,-0.0012240658,0.002240278,-0.0018290131,-0.006120329
while,human,4,0.0006048325,0.0018444344,1.5425176e-05,0.00241933
among,human,4,0.0006496453,0.0015654723,0.0009853188,0.0025985811
just,human,4,-0.00019876559,0.00023436207,-0.0001724492,-0.00079506234
subject,human,4,0.0011882535,0.00024878242,0.0011086343,0.004753014
beauty,human,3,-0.0012624254,0.0014862717,-0.00038847025,-0.0037872763
di,human,4,0.001214769,0.00053098385,0.0013253004,0.004859076
ill,human,4,3.4108525e-05,0.0018640042,2.5856803e-05,0.0001364341
fire,human,5,0.002499471,0.0012429453,0.0021276204,0.012497354
away,human,5,-0.00020926216,0.00052465865,-2.0535037e-05,-0.0010463108
happy,human,3,-0.00034893406,0.00021976672,-0.00026165496,-0.0010468022
great,human,6,-0.0004537163,0.0008963311,-0.00038911137,-0.0027222978
comfort,human,4,0.0019813024,0.0008832275,0.001972,0.00792521
nothing,human,11,-4.532785e-05,0.0006571359,0.00014161231,-0.00049860636
sure,human,3,0.00051212247,0.0009300448,0.0006423325,0.0015363675
live,human,3,0.000651704,0.0010123126,-1.0610675e-06,0.001955112
without,human,6,5.751693e-06,0.0013678849,-3.6365833e-05,3.4510158e-05
year,human,3,-0.0005106696,0.0012355635,0.00015475522,-0.0015320089
can,human,5,0.00042768312,0.0006612027,0.0002007631,0.0021384156
th,human,3,0.0010029133,0.0028224997,0.0009435706,0.00300874
property,human,3,0.00077972555,0.0014778336,0.0010056973,0.0023391766
considered,human,4,0.00022316174,0.00073094957,0.0005892375,0.00089264696
herself,human,16,-0.00067510357,0.002508993,8.987877e-05,-0.010801657
tea,human,4,0.0035541449,0.0014788884,0.0031848243,0.0142165795
gr,human,8,0.0014106289,0.0009406405,0.0009406791,0.011285031
ie,human,4,1.2182551e-05,0.00081453676,9.162395e-05,4.8730202e-05
blue,human,3,0.0034429536,0.0018884062,0.0028812806,0.010328861
always,human,11,-0.00036276013,0.00088115584,5.3195516e-05,-0.0039903615
butter,human,3,0.0013572999,0.0006101571,0.0014923704,0.0040718997
sometimes,human,6,-0.00020837474,0.0011589573,-0.00033294983,-0.0012502484
imp,human,3,0.0008067298,0.0011860795,0.00091392774,0.0024201893
table,human,3,-6.047776e-05,0.0014232481,0.00029880213,-0.00018143328
own,human,9,0.000901442,0.0016907689,0.0005906662,0.008112978
perfectly,human,3,0.0007652331,0.0007956476,0.00078684255,0.0022956994
less,human,6,-0.00018728006,0.0005046984,8.044559e-05,-0.0011236804
ind,human,3,0.0014491625,0.00034067678,0.0016078277,0.0043474874
best,human,5,0.0007986746,0.00059161836,0.0005746944,0.003993373
clear,human,4,0.0010906532,0.00047148654,0.0010341094,0.004362613
equally,human,3,0.0007310821,0.00067045493,0.0011269182,0.0021932463
began,human,6,-0.00049142755,0.0007095272,-0.00044808252,-0.0029485654
expected,human,5,0.001264347,0.00094238145,0.00059831666,0.006321735
camilla,human,4,0.001926549,0.0010056722,0.0022980869,0.007706196
ve,human,5,0.0018743951,0.0008167322,0.002132284,0.009371975
ty,human,3,0.00021878858,0.0004553112,0.0004903224,0.00065636577
ce,human,3,0.0010730675,0.00055547396,0.0013045352,0.0032192026
became,human,4,-0.00033527054,0.00012165543,-0.00032951456,-0.0013410822
general,human,4,0.00057520217,0.00073901523,0.0006153281,0.0023008087
ment,human,3,0.0015177587,0.0011363178,0.0017189395,0.004553276
believe,human,4,6.8827605e-05,0.00021128575,6.891419e-05,0.00027531042
painful,human,3,0.0021663345,0.00043226732,0.002136142,0.0064990036
believed,human,3,0.00040950836,0.00043353185,0.00013610943,0.0012285251
su,human,3,0.0007750834,0.0002949184,0.0008303208,0.00232525
distress,human,3,0.0035244853,0.00029710738,0.0034305723,0.010573456
idea,human,3,-0.0012168417,0.0007211329,-0.000723721,-0.0036505254
sisters,human,3,0.0010056987,0.0010706941,0.0008323732,0.003017096
words,human,3,-2.051983e-05,0.0008824513,-2.737611e-05,-6.155949e-05
true,human,3,0.0010943535,0.00044960325,0.0010973413,0.0032830606
ex,human,6,0.001447822,0.00035400747,0.0015485769,0.008686932
opinion,human,3,-0.00026311917,0.00034323364,-9.197522e-05,-0.0007893575
beyond,human,3,-0.000827742,0.00091319485,-0.0012824854,-0.002483226
form,human,3,0.0012101567,0.00067026005,0.0011195398,0.00363047
suppose,human,3,0.0015461125,0.0015763299,0.00085656985,0.0046383375
colonel,human,3,0.0031681722,0.0021156054,0.003627413,0.009504517
disposed,human,3,0.0011101997,0.0003792156,0.0013246785,0.003330599
feared,human,5,0.0011804824,0.00052600197,0.0009473383,0.0059024123
nearly,human,3,-0.00044257139,0.0001986933,-0.00037111304,-0.0013277142
scarcely,human,3,0.0008174701,0.0011775186,0.0011860399,0.0024524103
hardly,human,4,0.0004943114,0.00046327795,0.00034852617,0.0019772456
er,human,4,-3.9573482e-05,0.0005678124,-0.00019495082,-0.00015829393
cold,human,3,0.00057084364,0.00058961386,0.0008897862,0.0017125309
acquaintance,human,3,0.002158773,0.0006236419,0.0022546584,0.0064763185
wife,human,3,-0.000799024,0.0010918092,-0.000911973,-0.002397072
ten,human,7,0.0007983366,0.0007187783,0.0008146314,0.005588356
both,human,5,4.110928e-06,0.0014612741,0.000108509004,2.0554638e-05
creature,human,3,0.0012003636,0.0013945794,0.0006633062,0.0036010907
situation,human,3,3.6271576e-05,0.000105900406,9.536248e-06,0.000108814726
grove,human,3,0.005482867,0.0009881668,0.005171838,0.0164486
rec,human,3,0.0009369334,9.196715e-05,0.0008814301,0.0028108002
yson,human,3,0.001995648,0.00030758465,0.001900425,0.005986944
ain,human,4,-2.945555e-05,0.0004399175,3.6457e-05,-0.0001178222
judge,human,3,0.0025632759,0.0008483355,0.0029587909,0.0076898276
hertfordshire,human,3,0.0032787884,0.0012981272,0.004017034,0.0098363655
