word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
also,ai_neutral,12,2.044158e-05,0.0008552555,-0.00030512933,0.00024529896
fear,ai_neutral,7,-0.0011585174,0.0006992801,-0.0010717808,-0.008109622
or,ai_neutral,49,-0.0014264811,0.0010098573,-0.0012526952,-0.06989757
perceived,ai_neutral,8,-0.0005712421,0.00044481485,-0.0004428413,-0.004569937
individuals,ai_neutral,27,-0.0002881442,0.0012507207,-0.00019907155,-0.0077798935
fulfill,ai_neutral,4,-0.0005338427,0.0016084356,2.9374874e-05,-0.0021353709
they,ai_neutral,14,0.00028448182,0.0008873238,0.0003214021,0.0039827456
don,ai_neutral,3,-0.00019321755,0.00038246156,-4.851345e-05,-0.00057965267
psychological,ai_neutral,7,-0.0010790301,0.0014429475,-0.00052587537,-0.007553211
under,ai_neutral,6,0.00017936128,0.0013028464,0.0003056581,0.0010761677
allows,ai_neutral,4,-3.9364182e-05,0.00085231825,0.00028496247,-0.00015745673
more,ai_neutral,25,-3.2796674e-05,0.0007357808,-3.1392556e-05,-0.00081991684
examination,ai_neutral,3,3.907237e-05,0.00054422696,0.00039635308,0.0001172171
one,ai_neutral,20,0.0005117133,0.0010082015,0.00056484493,0.0102342665
conscious,ai_neutral,9,-0.00084888726,0.00034461005,-0.0009232609,-0.0076399855
will,ai_neutral,7,0.0005038815,0.0007210753,0.00077739655,0.0035271705
di,ai_neutral,36,0.00035066347,0.00065134023,0.0003488065,0.012623885
te,ai_neutral,3,0.00034808848,0.0006362029,0.0005417981,0.0010442655
inequality,ai_neutral,12,-0.0007848034,0.0016702306,-0.00040057697,-0.009417641
income,ai_neutral,5,0.00014303678,0.0011218472,0.0004715795,0.0007151839
wealth,ai_neutral,9,-8.5091815e-05,0.0013252185,0.00015388653,-0.0007658263
value,ai_neutral,3,-0.0003862997,0.0003901548,-0.00048342196,-0.0011588992
far,ai_neutral,6,-6.38667e-05,0.00033139624,-0.00013558779,-0.00038320018
against,ai_neutral,5,0.0012594012,0.00038914065,0.0014394862,0.006297006
opportunities,ai_neutral,12,0.0006652784,0.00069475925,0.00096182537,0.007983341
advancement,ai_neutral,3,-0.00058527454,0.0004940354,-0.00041815965,-0.0017558236
inherited,ai_neutral,5,8.2598395e-05,0.0006057298,0.00049736607,0.00041299197
ed,ai_neutral,5,9.6640455e-05,0.00046545922,0.0001552893,0.00048320228
over,ai_neutral,15,0.00070734374,0.001105701,0.0004816658,0.010610156
generations,ai_neutral,3,0.00048828643,0.0012699367,-7.6948796e-05,0.0014648592
fundamental,ai_neutral,6,-9.633399e-05,0.0005690732,-0.0002592384,-0.00057800394
injustice,ai_neutral,11,0.00015173585,0.00087877456,0.00038037467,0.0016690943
policies,ai_neutral,8,-0.0017337982,0.000738203,-0.0016798815,-0.0138703855
solely,ai_neutral,9,0.00012088384,0.00069042115,-6.4893065e-05,0.0010879545
at,ai_neutral,10,0.0006168502,0.00053273863,0.00068068696,0.006168502
fail,ai_neutral,3,-0.0011970905,0.0010280437,-0.0014868625,-0.0035912716
underlying,ai_neutral,3,9.987422e-05,0.0003251533,-3.2474694e-05,0.00029962265
balance,ai_neutral,5,-0.0010104971,0.00059549214,-0.00097455364,-0.0050524855
change,ai_neutral,3,0.0004298369,0.00027977285,0.0004041848,0.0012895106
requires,ai_neutral,19,-0.0013924118,0.0015549157,-0.0013463628,-0.026455823
directly,ai_neutral,3,-8.398413e-05,0.00037217638,-0.00029650406,-0.00025195238
like,ai_neutral,3,5.6913483e-05,0.0007938194,-0.00035086725,0.00017074044
communities,ai_neutral,3,-0.0032891722,0.0032090761,-0.0011799579,-0.009867516
true,ai_neutral,8,0.0009971187,0.0005942557,0.00095022144,0.007976949
love,ai_neutral,6,0.0020698516,0.0016648372,0.0020897542,0.012419109
never,ai_neutral,5,-4.5036664e-05,0.0013032425,-0.0004972941,-0.00022518332
experience,ai_neutral,9,0.00081561116,0.00068968185,0.00074488844,0.0073405006
ness,ai_neutral,14,0.00062656257,0.0006268516,0.00055545743,0.008771876
has,ai_neutral,5,-0.00043724803,0.0010191393,-0.00030892954,-0.0021862402
communication,ai_neutral,3,0.00035517078,0.0001774082,0.0003397867,0.0010655123
constant,ai_neutral,8,-0.00022725595,0.00021529756,-0.00018090784,-0.0018180476
media,ai_neutral,6,-0.0022835128,0.001853307,-0.0019294859,-0.013701078
sil,ai_neutral,14,-0.00077533576,0.00044442824,-0.00074406166,-0.010854701
lusion,ai_neutral,14,-0.0007363283,0.00037205513,-0.00083399104,-0.010308596
process,ai_neutral,10,-0.00028334412,0.0006937398,-0.0002589473,-0.0028334411
where,ai_neutral,19,0.0008795334,0.0012146772,0.0004720478,0.016711134
might,ai_neutral,6,0.00037019557,0.00080183044,3.9332357e-05,0.0022211734
access,ai_neutral,9,0.00045778404,0.0006297583,0.0005797455,0.0041200565
every,ai_neutral,6,0.00055138464,0.00040725368,0.00049092056,0.0033083078
inc,ai_neutral,5,-0.00044942097,0.00060853834,-0.00035868076,-0.002247105
creates,ai_neutral,10,-0.0004930898,0.00047889524,-0.00048988196,-0.004930898
es,ai_neutral,10,-0.0007731052,0.0011041812,-0.0006621133,-0.0077310516
into,ai_neutral,7,-1.5277697e-05,0.00036895715,-7.2731375e-05,-0.00010694389
curated,ai_neutral,7,-0.00044072434,0.00044468217,-0.00049523043,-0.0030850703
perfection,ai_neutral,5,-0.0006730434,0.0007200205,-0.00071512174,-0.0033652172
online,ai_neutral,3,-0.0004954746,0.0018453436,0.00060331577,-0.0014864238
further,ai_neutral,6,-0.000120530596,0.00037018664,-0.00017113698,-0.00072318356
ace,ai_neutral,3,-0.00028977406,0.0006951036,-0.00026798228,-0.0008693222
rba,ai_neutral,3,-0.000711146,0.00034639038,-0.00050376775,-0.002133438
problem,ai_neutral,8,-0.00078816677,0.0012779224,-0.0006245584,-0.006305334
real,ai_neutral,5,-0.00071528635,0.00083273114,-0.00073740556,-0.003576432
istic,ai_neutral,5,-0.0006039202,0.00043316823,-0.00030536158,-0.0030196009
standards,ai_neutral,4,-0.002451498,0.0024860813,-0.002230974,-0.009805992
foster,ai_neutral,16,0.00012936717,0.0007275629,0.00025202165,0.0020698747
ina,ai_neutral,10,-0.000499924,0.0007419259,-0.00042234175,-0.00499924
de,ai_neutral,5,-0.00047527914,0.00061580277,-0.00013437684,-0.0023763957
qua,ai_neutral,3,-0.00046373808,0.00041822242,-0.00055441726,-0.0013912142
cy,ai_neutral,7,4.6642865e-05,0.0011305731,-0.00044170022,0.00032650004
romance,ai_neutral,3,0.003450719,0.0009238177,0.0029469097,0.010352157
out,ai_neutral,8,0.0013579786,0.0013978964,0.0013833541,0.0108638285
our,ai_neutral,26,0.00042971646,0.0012522102,0.00073609635,0.011172628
capacity,ai_neutral,4,-0.0011896783,0.0003315388,-0.0011968699,-0.0047587133
emotional,ai_neutral,14,0.00023107989,0.00096686627,0.00053116796,0.0032351185
class,ai_neutral,14,0.00020575892,0.0018336488,0.00029047986,0.0028806247
argued,ai_neutral,3,-0.0003093578,0.00023976676,-0.00032871473,-0.0009280734
rat,ai_neutral,13,-0.0006957405,0.00052254315,-0.0006127635,-0.009044627
ification,ai_neutral,10,-0.00081756356,0.0006243856,-0.00093484187,-0.008175636
